Invoice,Hold Date,Hold Code,Release Code,Release Reason,Status Flag
7809330,4/21/2017 17:42,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809356,4/21/2017 17:42,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809518,4/21/2017 17:42,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809496,4/21/2017 17:44,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809499,4/21/2017 17:44,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809547,4/21/2017 17:44,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809577,4/21/2017 17:46,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809609,4/21/2017 17:46,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809609,4/21/2017 17:46,CANNOT EXECUTE ALLOCATION,APPROVED,Hold Released,0
7809609,4/21/2017 17:46,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809612,4/21/2017 17:46,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809612,4/21/2017 17:46,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809648,4/21/2017 17:47,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809649,4/21/2017 17:47,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809650,4/21/2017 17:47,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809651,4/21/2017 17:47,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809653,4/21/2017 17:47,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809657,4/21/2017 17:47,MAX SHIP AMOUNT,HOLDS QUICK RELEASED,Holds Released,1
7809607,4/21/2017 17:48,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809610,4/21/2017 17:48,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809610,4/21/2017 17:48,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809664,4/21/2017 17:48,MAX SHIP AMOUNT,HOLDS QUICK RELEASED,Holds Released,1
7809665,4/21/2017 17:48,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809666,4/21/2017 17:48,MAX SHIP AMOUNT,HOLDS QUICK RELEASED,Holds Released,1
7809667,4/21/2017 17:48,MAX SHIP AMOUNT,HOLDS QUICK RELEASED,Holds Released,1
7809668,4/21/2017 17:48,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809611,4/21/2017 17:49,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809611,4/21/2017 17:49,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809622,4/21/2017 17:49,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7809622,4/21/2017 17:49,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809622,4/21/2017 17:49,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809634,4/21/2017 17:49,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809637,4/21/2017 17:49,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7809637,4/21/2017 17:49,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809644,4/21/2017 17:49,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7807421,4/21/2017 8:03,QTY REC,MATCHED,Passed matching condition,0
7809947,4/22/2017 2:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809948,4/22/2017 2:11,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7807396,4/21/2017 7:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7807400,4/21/2017 7:33,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809949,4/22/2017 3:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809972,4/22/2017 3:42,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809981,4/22/2017 3:49,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809990,4/22/2017 3:56,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809978,4/22/2017 3:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809985,4/22/2017 3:53,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809994,4/22/2017 4:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809994,4/22/2017 4:04,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7810000,4/22/2017 4:08,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810002,4/22/2017 4:10,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810003,4/22/2017 4:11,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810052,4/22/2017 5:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810065,4/22/2017 5:45,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810076,4/22/2017 5:51,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810107,4/22/2017 6:11,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810107,4/22/2017 6:11,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810126,4/22/2017 6:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810137,4/22/2017 6:39,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810141,4/22/2017 6:41,INVALID PTA,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810141,4/22/2017 6:42,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810143,4/22/2017 6:43,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810147,4/22/2017 6:44,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810150,4/22/2017 6:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810158,4/22/2017 6:52,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810170,4/22/2017 6:58,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810278,4/22/2017 7:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810300,4/22/2017 7:41,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810311,4/22/2017 7:49,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810315,4/22/2017 7:54,Sub Award Approval Req,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810317,4/22/2017 7:54,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7807096,4/21/2017 5:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809960,4/22/2017 3:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809962,4/22/2017 3:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809962,4/22/2017 3:25,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7809965,4/22/2017 3:34,PO NOT APPROVED,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809965,4/22/2017 3:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809967,4/22/2017 3:36,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809969,4/22/2017 3:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809971,4/22/2017 3:40,PO NOT APPROVED,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809971,4/22/2017 3:40,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809980,4/22/2017 3:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809986,4/22/2017 3:52,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809989,4/22/2017 3:55,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7809988,4/22/2017 3:55,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810008,4/22/2017 4:24,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810047,4/22/2017 5:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810059,4/22/2017 5:45,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810071,4/22/2017 5:50,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810086,4/22/2017 5:56,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810093,4/22/2017 6:01,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810093,4/22/2017 6:02,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810098,4/22/2017 6:05,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810100,4/22/2017 6:07,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810105,4/22/2017 6:10,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810118,4/22/2017 6:25,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810125,4/22/2017 6:29,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810125,4/22/2017 6:29,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7810136,4/22/2017 6:38,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810136,4/22/2017 6:38,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810145,4/22/2017 6:44,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810146,4/22/2017 6:44,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810004,4/22/2017 4:20,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810006,4/22/2017 4:23,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810007,4/22/2017 4:24,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810014,4/22/2017 4:33,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810016,4/22/2017 4:35,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810019,4/22/2017 4:37,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810026,4/22/2017 4:41,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810026,4/22/2017 4:41,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810045,4/22/2017 5:05,INVALID PTA,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7807422,4/21/2017 8:04,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7807362,4/21/2017 7:09,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7804997,4/22/2017 6:18,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7805012,4/22/2017 6:20,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7805023,4/22/2017 6:27,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804998,4/22/2017 6:29,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7804998,4/22/2017 6:29,CANNOT EXECUTE ALLOCATION,APPROVED,Hold Released,0
7804998,4/22/2017 6:29,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7805028,4/22/2017 6:32,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7805019,4/22/2017 6:34,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810148,4/22/2017 6:46,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810148,4/22/2017 6:46,LINE VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810148,4/22/2017 6:46,CANNOT EXECUTE ALLOCATION,APPROVED,Hold Released,0
7810148,4/22/2017 6:46,DIST VARIANCE,VARIANCE CORRECTED,Invoice variance corrected,0
7810149,4/22/2017 6:47,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810151,4/22/2017 6:48,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810154,4/22/2017 6:49,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810155,4/22/2017 6:50,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810162,4/22/2017 6:54,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810169,4/22/2017 6:57,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810177,4/22/2017 7:03,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810177,4/22/2017 7:04,QTY REC,MATCHED,Passed matching condition,0
7810261,4/22/2017 7:20,WIRE CONFIRM PENDING,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810265,4/22/2017 7:22,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810276,4/22/2017 7:24,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810285,4/22/2017 7:28,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7810288,4/22/2017 7:30,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7803141,4/22/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7803150,4/22/2017 13:09,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812381,4/22/2017 13:10,MAX SHIP AMOUNT,MATCHED,Passed matching condition,0
7812387,4/22/2017 13:12,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812390,4/22/2017 13:15,Dept Approval Required,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7811940,4/22/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811950,4/22/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812010,4/22/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812011,4/22/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812015,4/22/2017 13:16,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812391,4/22/2017 13:16,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812026,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812028,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812031,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812032,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812391,4/22/2017 13:17,PO NOT APPROVED,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812105,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812106,4/22/2017 13:17,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812392,4/22/2017 13:17,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812054,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812393,4/22/2017 13:18,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812068,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812393,4/22/2017 13:18,PO NOT APPROVED,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7812082,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812084,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812085,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812086,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812090,4/22/2017 13:18,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812095,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811953,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811956,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811961,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7812394,4/22/2017 13:19,AP RVW - QC,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7811968,4/22/2017 13:19,QTY REC,MATCHED,Passed matching condition,0
7811976,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811980,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7807012,4/22/2017 13:19,Do not pay per dept.,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7811987,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811989,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811990,4/22/2017 13:19,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811995,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811998,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811998,4/22/2017 13:20,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7811857,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811858,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811860,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811862,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811886,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811891,4/22/2017 13:20,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811901,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811908,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811908,4/22/2017 13:21,Research Tax Credit Varia,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,0
7811916,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811918,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7811926,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808380,4/22/2017 13:21,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808434,4/22/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808494,4/22/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808495,4/22/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808780,4/22/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
7808711,4/22/2017 13:22,TAX VARIANCE,INVOICE QUICK RELEASED,Holds released in Invoice Holds window,1
