"Invoice","Invoice Date","Invoice Type","Pay Method","Payment Flag","Invoice Amount"
7811385,22-APR-17 12:08:43,"STANDARD","EFT",1,23.6
7811388,22-APR-17 12:08:43,"STANDARD","EFT",1,54.2
7811390,22-APR-17 12:08:43,"STANDARD","EFT",1,19.59
7811392,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,47.53
7811394,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,141.68
7811396,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,272.65
7811398,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,109.63
7811400,22-APR-17 12:08:43,"STANDARD","EFT",1,33.94
7811403,22-APR-17 12:08:43,"STANDARD","EFT",1,92.41
7811405,22-APR-17 12:08:43,"STANDARD","EFT",1,34.54
7811407,22-APR-17 12:08:43,"STANDARD","EFT",1,26.88
7811409,22-APR-17 12:08:43,"STANDARD","EFT",1,54.47
7811412,22-APR-17 12:08:43,"STANDARD","EFT",1,35.38
7811415,22-APR-17 12:08:43,"STANDARD","EFT",1,160.55
7811418,22-APR-17 12:08:43,"STANDARD","EFT",1,315.1
7811421,22-APR-17 12:08:43,"STANDARD","EFT",1,29.82
7811423,22-APR-17 12:08:43,"STANDARD","EFT",1,17.63
7811426,22-APR-17 12:08:43,"STANDARD","EFT",1,546.27
7811429,22-APR-17 12:08:43,"STANDARD","EFT",1,63.23
7811432,22-APR-17 12:08:43,"STANDARD","EFT",1,600.43
7811434,22-APR-17 12:08:43,"STANDARD","EFT",1,10.85
7811436,22-APR-17 12:08:43,"STANDARD","EFT",1,34.54
7811937,22-APR-17 12:08:43,"STANDARD","EFT",1,1298.44
7811938,22-APR-17 12:08:43,"STANDARD","EFT",1,803.56
7811939,22-APR-17 12:08:43,"STANDARD","EFT",1,405.93
7811940,22-APR-17 12:08:43,"STANDARD","EFT",1,588.39
7811941,22-APR-17 12:08:43,"STANDARD","EFT",1,611.78
7811942,22-APR-17 12:08:43,"STANDARD","EFT",1,267.17
7811943,22-APR-17 12:08:43,"STANDARD","EFT",1,330.06
7811944,22-APR-17 12:08:43,"STANDARD","EFT",1,389.11
7811945,22-APR-17 12:08:43,"STANDARD","EFT",1,622.23
7811946,22-APR-17 12:08:43,"STANDARD","EFT",1,540.83
7811947,22-APR-17 12:08:43,"STANDARD","EFT",1,251.66
7811948,22-APR-17 12:08:43,"STANDARD","EFT",1,336.43
7811949,22-APR-17 12:08:43,"STANDARD","EFT",1,42.88
7811950,22-APR-17 12:08:43,"STANDARD","EFT",1,177.33
7811951,22-APR-17 12:08:43,"STANDARD","EFT",1,118.07
7811952,22-APR-17 12:08:43,"STANDARD","EFT",1,601.84
7812001,22-APR-17 12:08:43,"STANDARD","EFT",1,1087.27
7812002,22-APR-17 12:08:43,"STANDARD","EFT",1,331.17
7812003,22-APR-17 12:08:43,"STANDARD","EFT",1,219.22
7812004,22-APR-17 12:08:43,"STANDARD","EFT",1,147.63
7812005,22-APR-17 12:08:43,"STANDARD","EFT",1,162.3
7812006,22-APR-17 12:08:43,"STANDARD","EFT",1,111.25
7812007,22-APR-17 12:08:43,"STANDARD","EFT",1,51.23
7812008,22-APR-17 12:08:43,"STANDARD","EFT",1,43.17
7812009,22-APR-17 12:08:43,"STANDARD","EFT",1,47.09
7812010,22-APR-17 12:08:43,"STANDARD","EFT",1,133.71
7812011,22-APR-17 12:08:43,"STANDARD","EFT",1,1974.91
7812012,22-APR-17 12:08:43,"STANDARD","EFT",1,473.1
7812013,22-APR-17 12:08:43,"STANDARD","EFT",1,493.23
7812014,22-APR-17 12:08:43,"STANDARD","EFT",1,221.33
7812015,22-APR-17 12:08:43,"STANDARD","EFT",1,338.62
7812016,22-APR-17 12:08:43,"STANDARD","EFT",1,85.49
7812017,22-APR-17 12:08:43,"STANDARD","EFT",1,160.86
7812018,22-APR-17 12:08:43,"STANDARD","EFT",1,119.42
7812019,22-APR-17 12:08:43,"STANDARD","EFT",1,99.5
7812020,22-APR-17 12:08:43,"STANDARD","EFT",1,182.83
7812021,22-APR-17 12:08:43,"STANDARD","EFT",1,249.59
7812022,22-APR-17 12:08:43,"STANDARD","EFT",1,126.27
7812023,22-APR-17 12:08:43,"STANDARD","EFT",1,153.86
7812024,22-APR-17 12:08:43,"STANDARD","EFT",1,53.93
7812025,22-APR-17 12:08:43,"STANDARD","EFT",1,144.44
7812026,22-APR-17 12:08:43,"STANDARD","EFT",1,1046.43
7812027,22-APR-17 12:08:43,"STANDARD","EFT",1,556.86
7812028,22-APR-17 12:08:43,"STANDARD","EFT",1,756.41
7812029,22-APR-17 12:08:43,"STANDARD","EFT",1,23.84
7812030,22-APR-17 12:08:43,"STANDARD","EFT",1,91.35
7812031,22-APR-17 12:08:43,"STANDARD","EFT",1,120.48
7812032,22-APR-17 12:08:43,"STANDARD","EFT",1,48.6
7812097,22-APR-17 12:08:43,"STANDARD","EFT",1,60.94
7812098,22-APR-17 12:08:43,"STANDARD","EFT",1,266.04
7812099,22-APR-17 12:08:43,"STANDARD","EFT",1,337.23
7812100,22-APR-17 12:08:43,"STANDARD","EFT",1,45.27
7812101,22-APR-17 12:08:43,"STANDARD","EFT",1,550.25
7812102,22-APR-17 12:08:43,"STANDARD","EFT",1,127.75
7812103,22-APR-17 12:08:43,"STANDARD","EFT",1,974.88
7812104,22-APR-17 12:08:43,"STANDARD","EFT",1,360.19
7812105,22-APR-17 12:08:43,"STANDARD","EFT",1,159.78
7812106,22-APR-17 12:08:43,"STANDARD","EFT",1,847.24
7812107,22-APR-17 12:08:43,"STANDARD","EFT",1,907.04
7812108,22-APR-17 12:08:43,"STANDARD","EFT",1,351.58
7812109,22-APR-17 12:08:43,"STANDARD","EFT",1,340.85
7812110,22-APR-17 12:08:43,"STANDARD","EFT",1,430.5
7812111,22-APR-17 12:08:43,"STANDARD","EFT",1,165.95
7812112,22-APR-17 12:08:43,"STANDARD","EFT",1,333.07
7812033,22-APR-17 12:08:43,"STANDARD","EFT",1,159.63
7812034,22-APR-17 12:08:43,"STANDARD","EFT",1,157.21
7812035,22-APR-17 12:08:43,"STANDARD","EFT",1,278.93
7812037,22-APR-17 12:08:43,"STANDARD","EFT",1,166.21
7812038,22-APR-17 12:08:43,"STANDARD","EFT",1,51.31
7812039,22-APR-17 12:08:43,"STANDARD","EFT",1,281.65
7812040,22-APR-17 12:08:43,"STANDARD","EFT",1,83.81
7812041,22-APR-17 12:08:43,"STANDARD","EFT",1,24.47
7812042,22-APR-17 12:08:43,"STANDARD","EFT",1,3485.24
7812043,22-APR-17 12:08:43,"STANDARD","EFT",1,336.42
7812044,22-APR-17 12:08:43,"STANDARD","EFT",1,128.02
7812045,22-APR-17 12:08:43,"STANDARD","EFT",1,98.62
7812046,22-APR-17 12:08:43,"STANDARD","EFT",1,225.32
7812047,22-APR-17 12:08:43,"STANDARD","EFT",1,209.29
7812048,22-APR-17 12:08:43,"STANDARD","EFT",1,132.45
7812049,22-APR-17 12:08:43,"STANDARD","EFT",1,227
7812050,22-APR-17 12:08:43,"STANDARD","EFT",1,123.41
7812051,22-APR-17 12:08:43,"STANDARD","EFT",1,242.55
7812052,22-APR-17 12:08:43,"STANDARD","EFT",1,475.63
7812053,22-APR-17 12:08:43,"STANDARD","EFT",1,153.62
7812054,22-APR-17 12:08:43,"STANDARD","EFT",1,552.82
7812055,22-APR-17 12:08:43,"STANDARD","EFT",1,371.83
7812056,22-APR-17 12:08:43,"STANDARD","EFT",1,99.22
7812057,22-APR-17 12:08:43,"STANDARD","EFT",1,300.59
7812058,22-APR-17 12:08:43,"STANDARD","EFT",1,46.26
7812059,22-APR-17 12:08:43,"STANDARD","EFT",1,60.47
7812060,22-APR-17 12:08:43,"STANDARD","EFT",1,36.26
7812061,22-APR-17 12:08:43,"STANDARD","EFT",1,181.11
7812062,22-APR-17 12:08:43,"STANDARD","EFT",1,564.21
7812063,22-APR-17 12:08:43,"STANDARD","EFT",1,252.34
7812064,22-APR-17 12:08:43,"STANDARD","EFT",1,155.3
7812065,22-APR-17 12:08:43,"STANDARD","EFT",1,83.69
7812066,22-APR-17 12:08:43,"STANDARD","EFT",1,28.74
7812067,22-APR-17 12:08:43,"STANDARD","EFT",1,188.91
7812068,22-APR-17 12:08:43,"STANDARD","EFT",1,223.05
7812069,22-APR-17 12:08:43,"STANDARD","EFT",1,79.34
7812070,22-APR-17 12:08:43,"STANDARD","EFT",1,2620.01
7812071,22-APR-17 12:08:43,"STANDARD","EFT",1,232.09
7812072,22-APR-17 12:08:43,"STANDARD","EFT",1,242.06
7812073,22-APR-17 12:08:43,"STANDARD","EFT",1,636.35
7812074,22-APR-17 12:08:43,"STANDARD","EFT",1,389.38
7812075,22-APR-17 12:08:43,"STANDARD","EFT",1,355.52
7812076,22-APR-17 12:08:43,"STANDARD","EFT",1,62.38
7812077,22-APR-17 12:08:43,"STANDARD","EFT",1,482.84
7812078,22-APR-17 12:08:43,"STANDARD","EFT",1,496.1
7812079,22-APR-17 12:08:43,"STANDARD","EFT",1,100.72
7812080,22-APR-17 12:08:43,"STANDARD","EFT",1,1994.88
7812081,22-APR-17 12:08:43,"STANDARD","EFT",1,101.65
7812082,22-APR-17 12:08:43,"STANDARD","EFT",1,662.78
7812083,22-APR-17 12:08:43,"STANDARD","EFT",1,45.53
7812084,22-APR-17 12:08:43,"STANDARD","EFT",1,348.03
7812085,22-APR-17 12:08:43,"STANDARD","EFT",1,93.74
7812086,22-APR-17 12:08:43,"STANDARD","EFT",1,440.23
7812087,22-APR-17 12:08:43,"STANDARD","EFT",1,247.28
7812088,22-APR-17 12:08:43,"STANDARD","EFT",1,1163.5
7812089,22-APR-17 12:08:43,"STANDARD","EFT",1,525.28
7812090,22-APR-17 12:08:43,"STANDARD","EFT",1,31.29
7812091,22-APR-17 12:08:43,"STANDARD","EFT",1,1492.25
7812093,22-APR-17 12:08:43,"STANDARD","EFT",1,179.95
7812094,22-APR-17 12:08:43,"STANDARD","EFT",1,247.43
7812095,22-APR-17 12:08:43,"STANDARD","EFT",1,1017.91
7812096,22-APR-17 12:08:43,"STANDARD","EFT",1,2143.39
7811953,22-APR-17 12:08:43,"STANDARD","EFT",1,371.08
7811954,22-APR-17 12:08:43,"STANDARD","EFT",1,140.26
7811955,22-APR-17 12:08:43,"STANDARD","EFT",1,147.54
7811956,22-APR-17 12:08:43,"STANDARD","EFT",1,152.58
7811957,22-APR-17 12:08:43,"STANDARD","EFT",1,133.1
7811958,22-APR-17 12:08:43,"STANDARD","EFT",1,66.71
7811959,22-APR-17 12:08:43,"STANDARD","EFT",1,635.65
7811960,22-APR-17 12:08:43,"STANDARD","EFT",1,27.31
7811961,22-APR-17 12:08:43,"STANDARD","EFT",1,295.58
7811962,22-APR-17 12:08:43,"STANDARD","EFT",1,54.07
7811963,22-APR-17 12:08:43,"STANDARD","EFT",1,56.97
7811964,22-APR-17 12:08:43,"STANDARD","EFT",1,2447.37
7811965,22-APR-17 12:08:43,"STANDARD","EFT",1,164.47
7811966,22-APR-17 12:08:43,"STANDARD","EFT",1,22.71
7811967,22-APR-17 12:08:43,"STANDARD","EFT",1,57.55
7811968,22-APR-17 12:08:43,"STANDARD","EFT",1,18.53
7811969,22-APR-17 12:08:43,"STANDARD","EFT",1,79.22
7811970,22-APR-17 12:08:43,"STANDARD","EFT",1,49.3
7811971,22-APR-17 12:08:43,"STANDARD","EFT",1,184.03
7811972,22-APR-17 12:08:43,"STANDARD","EFT",1,271.37
7811973,22-APR-17 12:08:43,"STANDARD","EFT",1,41.57
7811974,22-APR-17 12:08:43,"STANDARD","EFT",1,309.86
7811975,22-APR-17 12:08:43,"STANDARD","EFT",1,252.26
7811976,22-APR-17 12:08:43,"STANDARD","EFT",1,164.25
7811977,22-APR-17 12:08:43,"STANDARD","EFT",1,107.6
7811978,22-APR-17 12:08:43,"STANDARD","EFT",1,81.75
7811979,22-APR-17 12:08:43,"STANDARD","EFT",1,267.55
7811980,22-APR-17 12:08:43,"STANDARD","EFT",1,156.72
7811981,22-APR-17 12:08:43,"STANDARD","EFT",1,756.39
7811982,22-APR-17 12:08:43,"STANDARD","EFT",1,286.63
7811983,22-APR-17 12:08:43,"STANDARD","EFT",1,271.74
7811984,22-APR-17 12:08:43,"STANDARD","EFT",1,574.59
7811985,22-APR-17 12:08:43,"STANDARD","EFT",1,209.07
7811986,22-APR-17 12:08:43,"STANDARD","EFT",1,836.43
7811987,22-APR-17 12:08:43,"STANDARD","EFT",1,401.25
7811988,22-APR-17 12:08:43,"STANDARD","EFT",1,796.93
7811989,22-APR-17 12:08:43,"STANDARD","EFT",1,32.86
7811990,22-APR-17 12:08:43,"STANDARD","EFT",1,65.81
7811991,22-APR-17 12:08:43,"STANDARD","EFT",1,307.35
7811992,22-APR-17 12:08:43,"STANDARD","EFT",1,62.08
7811993,22-APR-17 12:08:43,"STANDARD","EFT",1,173.3
7811994,22-APR-17 12:08:43,"STANDARD","EFT",1,457.58
7811995,22-APR-17 12:08:43,"STANDARD","EFT",1,423.05
7811996,22-APR-17 12:08:43,"STANDARD","EFT",1,91.69
7811997,22-APR-17 12:08:43,"STANDARD","EFT",1,218.53
7811998,22-APR-17 12:08:43,"STANDARD","EFT",1,1133.74
7811999,22-APR-17 12:08:43,"STANDARD","EFT",1,303.24
7812000,22-APR-17 12:08:43,"STANDARD","EFT",1,191.67
7811857,22-APR-17 12:08:43,"STANDARD","EFT",1,732.01
7811858,22-APR-17 12:08:43,"STANDARD","EFT",1,22.2
7811859,22-APR-17 12:08:43,"STANDARD","EFT",1,162.93
7811860,22-APR-17 12:08:43,"STANDARD","EFT",1,126.64
7811861,22-APR-17 12:08:43,"STANDARD","EFT",1,51.23
7811862,22-APR-17 12:08:43,"STANDARD","EFT",1,823.64
7811863,22-APR-17 12:08:43,"STANDARD","EFT",1,258.16
7811864,22-APR-17 12:08:43,"STANDARD","EFT",1,37.99
7811866,22-APR-17 12:08:43,"STANDARD","EFT",1,10.32
7811867,22-APR-17 12:08:43,"STANDARD","EFT",1,30.12
7811868,22-APR-17 12:08:43,"STANDARD","EFT",1,92.79
7811869,22-APR-17 12:08:43,"STANDARD","EFT",1,16.76
7811870,22-APR-17 12:08:43,"STANDARD","EFT",1,195.68
7811871,22-APR-17 12:08:43,"STANDARD","EFT",1,23.82
7811872,22-APR-17 12:08:43,"STANDARD","EFT",1,23.32
7811873,22-APR-17 12:08:43,"STANDARD","EFT",1,37.49
7811874,22-APR-17 12:08:43,"STANDARD","EFT",1,97.5
7811875,22-APR-17 12:08:43,"STANDARD","EFT",1,23.29
7811876,22-APR-17 12:08:43,"STANDARD","EFT",1,43.74
7811877,22-APR-17 12:08:43,"STANDARD","EFT",1,23.99
7811878,22-APR-17 12:08:43,"STANDARD","EFT",1,92.05
7811879,22-APR-17 12:08:43,"STANDARD","EFT",1,119.25
7811880,22-APR-17 12:08:43,"STANDARD","EFT",1,95.73
7811881,22-APR-17 12:08:43,"STANDARD","EFT",1,242.22
7811882,22-APR-17 12:08:43,"STANDARD","EFT",1,336.69
7811883,22-APR-17 12:08:43,"STANDARD","EFT",1,28.77
7811884,22-APR-17 12:08:43,"STANDARD","EFT",1,106.56
7811885,22-APR-17 12:08:43,"STANDARD","EFT",1,39.06
7811886,22-APR-17 12:08:43,"STANDARD","EFT",1,586.01
7811887,22-APR-17 12:08:43,"STANDARD","EFT",1,435.89
7811888,22-APR-17 12:08:43,"STANDARD","EFT",1,109.21
7811889,22-APR-17 12:08:43,"STANDARD","EFT",1,405.41
7811890,22-APR-17 12:08:43,"STANDARD","EFT",1,171.05
7811891,22-APR-17 12:08:43,"STANDARD","EFT",1,168.45
7811892,22-APR-17 12:08:43,"STANDARD","EFT",1,109
7811893,22-APR-17 12:08:43,"STANDARD","EFT",1,254.52
7811894,22-APR-17 12:08:43,"STANDARD","EFT",1,1304.95
7811895,22-APR-17 12:08:43,"STANDARD","EFT",1,210.48
7811896,22-APR-17 12:08:43,"STANDARD","EFT",1,222.11
7811897,22-APR-17 12:08:43,"STANDARD","EFT",1,210.48
7811898,22-APR-17 12:08:43,"STANDARD","EFT",1,2050.79
7811899,22-APR-17 12:08:43,"STANDARD","EFT",1,708.17
7811900,22-APR-17 12:08:43,"STANDARD","EFT",1,365.54
7811901,22-APR-17 12:08:43,"STANDARD","EFT",1,483.33
7811902,22-APR-17 12:08:43,"STANDARD","EFT",1,692.57
7811903,22-APR-17 12:08:43,"STANDARD","EFT",1,1229.55
7811904,22-APR-17 12:08:43,"STANDARD","EFT",1,981.47
7811905,22-APR-17 12:08:43,"STANDARD","EFT",1,722.11
7811906,22-APR-17 12:08:43,"STANDARD","EFT",1,141
7811907,22-APR-17 12:08:43,"STANDARD","EFT",1,106.06
7811908,22-APR-17 12:08:43,"STANDARD","EFT",1,1952.12
7811909,22-APR-17 12:08:43,"STANDARD","EFT",1,128.18
7811910,22-APR-17 12:08:43,"STANDARD","EFT",1,402.31
7811911,22-APR-17 12:08:43,"STANDARD","EFT",1,2326.73
7811912,22-APR-17 12:08:43,"STANDARD","EFT",1,1579.68
7811913,22-APR-17 12:08:43,"STANDARD","EFT",1,242.06
7811914,22-APR-17 12:08:43,"STANDARD","EFT",1,370.1
7811915,22-APR-17 12:08:43,"STANDARD","EFT",1,256.93
7811916,22-APR-17 12:08:43,"STANDARD","EFT",1,40.5
7811917,22-APR-17 12:08:43,"STANDARD","EFT",1,1465.66
7811918,22-APR-17 12:08:43,"STANDARD","EFT",1,1173.48
7811919,22-APR-17 12:08:43,"STANDARD","EFT",1,1082.75
7811920,22-APR-17 12:08:43,"STANDARD","EFT",1,1029.05
7811921,22-APR-17 12:08:43,"STANDARD","EFT",1,1511.17
7811922,22-APR-17 12:08:43,"STANDARD","EFT",1,57.39
7811923,22-APR-17 12:08:43,"STANDARD","EFT",1,75.62
7811924,22-APR-17 12:08:43,"STANDARD","EFT",1,83.95
7811925,22-APR-17 12:08:43,"STANDARD","EFT",1,389.36
7811926,22-APR-17 12:08:43,"STANDARD","EFT",1,249.81
7811927,22-APR-17 12:08:43,"STANDARD","EFT",1,720.29
7811928,22-APR-17 12:08:43,"STANDARD","EFT",1,978.29
7811929,22-APR-17 12:08:43,"STANDARD","EFT",1,75.69
7811930,22-APR-17 12:08:43,"STANDARD","EFT",1,10.1
7811931,22-APR-17 12:08:43,"STANDARD","EFT",1,318.94
7811932,22-APR-17 12:08:43,"STANDARD","EFT",1,130.8
7811933,22-APR-17 12:08:43,"STANDARD","EFT",1,226.34
7811934,22-APR-17 12:08:43,"STANDARD","EFT",1,413.11
7811935,22-APR-17 12:08:43,"STANDARD","EFT",1,260.02
7811936,22-APR-17 12:08:43,"STANDARD","EFT",1,62.38
7811188,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,805.51
7811190,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,252.46
7811192,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1908.92
7811194,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,304.98
7811196,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,102.44
7811229,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,600.63
7811231,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,5452.01
7811233,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,299.26
7811235,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,544.17
7811237,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,422.92
7811240,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,56.3
7811243,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1691.79
7811245,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,722.67
7811247,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,524.24
7811249,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,483.42
7811251,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,76.63
7811253,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,498.13
7811255,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,168.41
7811257,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,149.36
7811259,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,280.57
7811328,22-APR-17 12:08:43,"STANDARD","EFT",1,43.59
7811330,22-APR-17 12:08:43,"STANDARD","EFT",1,43.59
7811332,22-APR-17 12:08:43,"STANDARD","EFT",1,17.44
7811333,22-APR-17 12:08:43,"STANDARD","EFT",1,19.69
7811335,22-APR-17 12:08:43,"STANDARD","EFT",1,26.01
7811336,22-APR-17 12:08:43,"STANDARD","EFT",1,40.8
7811338,22-APR-17 12:08:43,"STANDARD","EFT",1,23.72
7811339,22-APR-17 12:08:43,"STANDARD","EFT",1,23.72
7811340,22-APR-17 12:08:43,"STANDARD","EFT",1,19.59
7811261,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,136.25
7811263,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1667.7
7811265,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,325.2
7811267,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,367.07
7811269,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,256.46
7811271,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,59.17
7811274,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,2869.83
7811276,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,163.5
7811278,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,2032.57
7811281,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,201.11
7811283,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,72.07
7811285,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,16.33
7811287,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,176.06
7811289,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,727.21
7811291,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,327.52
7811293,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,255.45
7811294,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,556.17
7811296,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,380.41
7811297,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,175.27
7811299,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,267.05
7811301,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,18.81
7811302,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,275.05
7811304,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,39.52
7811305,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,50.64
7811306,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,189.77
7811308,22-APR-17 12:08:43,"STANDARD","EFT",1,595.03
7811310,22-APR-17 12:08:43,"STANDARD","EFT",1,595.03
7811311,22-APR-17 12:08:43,"STANDARD","EFT",1,595.03
7811312,22-APR-17 12:08:43,"STANDARD","EFT",1,384.55
7811314,22-APR-17 12:08:43,"STANDARD","EFT",1,297.52
7811316,22-APR-17 12:08:43,"STANDARD","EFT",1,178.51
7811317,22-APR-17 12:08:43,"STANDARD","EFT",1,595.03
7811321,22-APR-17 12:08:43,"STANDARD","EFT",1,238.01
7811322,22-APR-17 12:08:43,"STANDARD","EFT",1,1070.38
7811323,22-APR-17 12:08:43,"STANDARD","EFT",1,47.99
7811325,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,494.95
7811198,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,397.26
7811200,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1642.64
7811202,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,340.03
7811204,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,143.25
7811206,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,209.28
7811208,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,913.16
7811211,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,141.38
7811213,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,856.16
7811216,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,685.59
7811218,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,3286.46
7811219,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1516.94
7811221,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,187.92
7811222,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,131.08
7811223,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,263.78
7811224,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,299.75
7811226,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,77.12
7811228,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,1584.65
7811085,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,927.14
7811088,22-APR-17 12:08:43,"STANDARD","EFT",1,2105.75
7811089,22-APR-17 12:08:43,"STANDARD","EFT",1,2394.72
7811100,22-APR-17 12:08:43,"STANDARD","EFT",1,647.78
7811102,22-APR-17 12:08:43,"STANDARD","EFT",1,625.33
7811104,22-APR-17 12:08:43,"STANDARD","EFT",1,267.98
7811105,22-APR-17 12:08:43,"STANDARD","EFT",1,167.43
7811107,22-APR-17 12:08:43,"STANDARD","EFT",1,124.6
7811109,22-APR-17 12:08:43,"STANDARD","EFT",1,264.05
7811112,22-APR-17 12:08:43,"STANDARD","EFT",1,427.86
7811114,22-APR-17 12:08:43,"STANDARD","EFT",1,91.7
7811116,22-APR-17 12:08:43,"STANDARD","EFT",1,469.2
7811118,22-APR-17 12:08:43,"STANDARD","EFT",1,177.19
7811120,22-APR-17 12:08:43,"STANDARD","EFT",1,127.71
7811123,22-APR-17 12:08:43,"STANDARD","EFT",1,263.91
7811125,22-APR-17 12:08:43,"STANDARD","EFT",1,158.29
7811127,22-APR-17 12:08:43,"STANDARD","EFT",1,263.91
7811129,22-APR-17 12:08:43,"STANDARD","EFT",1,301.89
7811131,22-APR-17 12:08:43,"STANDARD","EFT",1,793.84
7811134,22-APR-17 12:08:43,"STANDARD","EFT",1,427.75
7811136,22-APR-17 12:08:43,"STANDARD","EFT",1,592.96
7811138,22-APR-17 12:08:43,"STANDARD","EFT",1,959.2
7811140,22-APR-17 12:08:43,"STANDARD","EFT",1,1000.46
7811142,22-APR-17 12:08:43,"STANDARD","EFT",1,258.21
7811144,22-APR-17 12:08:43,"STANDARD","EFT",1,119
7811146,22-APR-17 12:08:43,"STANDARD","EFT",1,2275.38
7811149,22-APR-17 12:08:43,"STANDARD","EFT",1,2117.33
7811152,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,198.38
7811154,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,519.14
7811156,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,513.12
7811158,22-APR-17 12:08:43,"STANDARD","XXDL_SUA_PYMT",1,395.13
